Timestamp,Q1,Q2,Q3,Q4,N_CH,R_CH,S_CH,L_CH,C_CH,V_p,N_p,B_z,Dst
2012-02-28 00:12:00,0.0126,0.0031,0.0118,0.0095,0.0,0.0,25.0421,0.0,3.4055,518.0,3.890000104904175,6.4878800000000005,-39.0
2012-02-28 00:24:00,0.0027,0.0069,0.0401,0.0717,0.0,0.0,25.0421,0.0,3.4055,519.0,3.869999885559082,6.57056,-38.0
2012-02-28 00:36:00,0.0149,0.0145,0.0217,0.0103,0.0,0.0,25.1695,0.0,3.5296,519.0,3.869999885559082,6.57056,-38.0
2012-02-28 00:48:00,0.0137,0.0061,0.0385,0.0069,0.0,0.0,25.1695,0.0,3.5296,522.0,3.869999885559082,5.80808,-37.0
2012-02-28 01:25:00,0.0225,0.0065,0.0156,0.0076,0.0,0.0,24.3988,0.0,3.3972,511.0,4.329999923706055,6.9688,-35.5
2012-02-28 01:36:00,0.0023,0.0042,0.0122,0.0046,0.0,0.0,24.0413,0.0,3.4899,498.0,4.329999923706055,6.37556,-35.5
2012-02-28 01:48:00,0.0031,0.0099,0.0168,0.0187,0.0,0.0,24.0413,0.0,3.4899,498.0,4.619999885559082,6.37556,-34.0
2012-02-28 02:00:00,0.0065,0.0038,0.0099,0.0027,0.0,0.0,24.4807,0.0,3.4103,493.0,4.619999885559082,4.67468,-34.0
2012-02-28 02:12:00,0.0027,0.0072,0.0237,0.0027,0.0,0.0,24.4687,0.0,3.4782,493.0,4.619999885559082,4.67468,-34.0
2012-02-28 02:24:00,0.0088,0.0141,0.0118,0.0046,0.0,0.0,24.4687,0.0,3.4782,432.0,5.019999980926514,4.54732,-32.5
2012-02-28 02:36:00,0.0038,0.0015,0.0233,0.0107,0.0,0.0,24.1788,0.0,3.4952,432.0,5.019999980926514,4.54732,-32.5
2012-02-28 02:48:00,0.0263,0.0092,0.0195,0.0069,0.0,0.0,24.1788,0.0,3.4952,425.0,5.019999980926514,4.09356,-31.0
2012-02-28 03:12:00,0.0023,0.0122,0.0214,0.0015,0.0,0.0,23.7861,0.0,3.4264,422.0,4.610000133514404,3.40492,-31.0
2012-02-28 03:24:00,0.0053,0.0134,0.0118,0.0134,0.0,0.0,23.7861,0.0,3.4264,422.0,4.610000133514404,3.40492,-29.5
2012-02-28 03:36:00,0.013,0.0088,0.0118,0.0076,0.0,0.0,23.9745,0.0,3.4932,460.0,4.610000133514404,5.411359999999999,-29.5
2012-02-28 03:48:00,0.0061,0.0046,0.0294,0.0034,0.0,0.0,23.9745,0.0,3.4932,460.0,11.43000030517578,5.411359999999999,-28.0
2012-02-28 04:00:00,0.0107,0.0202,0.021,0.0027,0.0,0.0,24.0329,0.0,3.5272,452.0,11.43000030517578,3.92264,-28.0
2012-02-28 04:12:00,0.0141,0.0233,0.0244,0.005,0.0,0.0,23.8968,0.0,3.5791,452.0,11.43000030517578,3.92264,-28.0
2012-02-28 04:24:00,0.0065,0.0221,0.0149,0.0092,0.0,0.0,23.8968,0.0,3.5791,436.0,8.210000038146973,3.53776,-29.0
2012-02-28 04:36:00,0.0088,0.0042,0.0244,0.0038,0.0,0.0,23.8345,0.0,3.6549,436.0,8.210000038146973,3.53776,-29.0
2012-02-28 04:48:00,0.0053,0.0023,0.0141,0.0038,0.0,0.0,23.8345,0.0,3.6549,446.0,8.210000038146973,-1.8696000000000002,-30.0
2012-02-28 05:00:00,0.0126,0.0008,0.0435,0.0099,0.0,0.0,23.9243,0.0,3.6566,446.0,8.210000038146973,-1.8696000000000002,-30.0
2012-02-28 05:12:00,0.0053,0.0103,0.0141,0.0153,0.0,0.0,23.8337,0.0,3.7016,446.0,8.0600004196167,-1.8696000000000002,-30.0
2012-02-28 05:24:00,0.0107,0.0019,0.0221,0.0038,0.0,0.0,23.8337,0.0,3.7016,450.0,8.0600004196167,-3.6742399999999997,-29.0
2012-02-28 05:36:00,0.008,0.0092,0.0225,0.0164,0.0,0.0,23.8758,0.0,3.7824,450.0,8.0600004196167,-3.6742399999999997,-29.0
2012-02-28 05:48:00,0.0107,0.0031,0.0111,0.0111,0.0,0.0,23.8758,0.0,3.7824,452.0,8.899999618530273,-7.28624,-28.0
2012-02-28 06:00:00,0.005,0.0099,0.0149,0.0076,0.0,0.0,23.7229,0.0,3.7943,452.0,8.899999618530273,-7.28624,-28.0
2012-02-28 06:12:00,0.0076,0.0004,0.0301,0.0145,0.0,0.0,23.7243,0.0,3.752,462.0,8.899999618530273,-7.211,-28.0
2012-02-28 06:24:00,0.0057,0.0042,0.0175,0.0118,0.0,0.0,23.7243,0.0,3.752,462.0,28.690000534057617,-7.211,-27.0
2012-02-28 06:36:00,0.0156,0.0118,0.0141,0.0076,0.0,0.0,23.3468,0.0,3.7001,462.0,28.690000534057617,-2.03732,-27.0
2012-02-28 06:48:00,0.0114,0.0092,0.0126,0.0031,0.0,0.0,23.3468,0.0,3.7001,462.0,28.690000534057617,-2.03732,-26.0
2012-02-28 07:00:00,0.0103,0.0065,0.021,0.0088,0.0,0.0,23.0828,0.0,3.73,448.0,28.690000534057617,3.7948399999999998,-26.0
2012-02-28 07:12:00,0.0175,0.0069,0.0134,0.0034,0.0,0.0,22.8208,0.0,3.6804,448.0,27.09000015258789,3.7948399999999998,-26.0
2012-02-28 07:24:00,0.0183,0.0008,0.0175,0.0095,0.0,0.0,22.8208,0.0,3.6804,458.0,27.09000015258789,9.62172,-29.5
2012-02-28 07:36:00,0.0034,0.0057,0.0286,0.0069,0.0,0.0,22.5881,0.0,3.6895,458.0,27.09000015258789,9.62172,-29.5
2012-02-28 07:48:00,0.0053,0.0027,0.0191,0.0072,0.0,0.0,22.5881,0.0,3.6895,467.0,16.399999618530273,10.34588,-33.0
2012-02-28 08:00:00,0.0065,0.0095,0.0191,0.0084,0.0,0.0,21.8685,0.0,3.5902,467.0,16.399999618530273,10.34588,-33.0
2012-02-28 08:12:00,0.0111,0.0065,0.0206,0.0027,0.0,0.0,20.9988,0.0,3.6411,443.0,16.399999618530273,8.9942,-33.0
2012-02-28 08:24:00,0.008,0.0027,0.0191,0.008,0.0,0.0,20.9988,0.0,3.6411,443.0,15.739999771118164,8.9942,-36.0
2012-02-28 08:36:00,0.0061,0.0053,0.0175,0.0118,0.0,0.0,21.3359,0.0,3.7392,446.0,15.739999771118164,10.91336,-36.0
2012-02-28 08:48:00,0.0069,0.0061,0.0179,0.0027,0.0,0.0,21.3359,0.0,3.7392,446.0,15.739999771118164,10.91336,-39.0
2012-02-28 09:12:00,0.0122,0.0111,0.0458,0.0099,0.0,0.0,21.4108,0.0,3.6196,420.0,8.9399995803833,10.59688,-39.0
2012-02-28 09:24:00,0.0118,0.0046,0.0179,0.016,0.0,0.0,21.4108,0.0,3.6196,418.0,8.9399995803833,10.85624,-34.0
2012-02-28 09:36:00,0.008,0.0023,0.0294,0.0061,0.0,0.0,22.0519,0.0,3.7641,418.0,8.9399995803833,10.85624,-34.0
2012-02-28 09:48:00,0.0095,0.0027,0.0099,0.0069,0.0,0.0,22.0519,0.0,3.7641,411.0,9.670000076293944,10.660039999999999,-29.0
2012-02-28 10:00:00,0.0134,0.0084,0.0153,0.008,0.0,0.0,21.6466,0.0,3.685,411.0,9.670000076293944,10.660039999999999,-29.0
2012-02-28 10:12:00,0.0061,0.0065,0.0187,0.0027,0.0,0.0,21.5655,0.0,3.5436,411.0,9.670000076293944,10.660039999999999,-29.0
2012-02-28 10:24:00,0.0053,0.0034,0.0084,0.0099,0.0,0.0,21.5655,0.0,3.5436,418.0,10.75,11.352640000000001,-28.0
2012-02-28 10:36:00,0.0156,0.0042,0.0175,0.0046,0.0,0.0,21.113,0.0,3.6179,418.0,10.75,11.352640000000001,-28.0
2012-02-28 10:48:00,0.0034,0.0084,0.0122,0.0057,0.0,0.0,21.113,0.0,3.6179,434.0,10.75,10.25056,-27.0
2012-02-28 11:00:00,0.0053,0.0072,0.0217,0.0042,0.0,0.0,21.1953,0.0,3.5552,434.0,10.75,10.25056,-27.0
2012-02-28 11:12:00,0.0095,0.0118,0.0168,0.0088,0.0,0.0,21.2083,0.0,3.6905,436.0,9.4399995803833,6.670521739130435,-27.0
2012-02-28 11:24:00,0.0179,0.0031,0.0103,0.0122,0.0,0.0,21.2083,0.0,3.6905,436.0,9.4399995803833,6.670521739130435,-26.0
2012-02-28 11:36:00,0.0107,0.0031,0.0221,0.0072,0.0,0.0,20.8899,0.0,3.6328,451.0,9.4399995803833,7.20336,-26.0
2012-02-28 11:48:00,0.0202,0.0053,0.0202,0.0053,0.0,0.0,20.8899,0.0,3.6328,451.0,8.970000267028809,7.20336,-25.0
2012-02-28 12:00:00,0.0145,0.0107,0.0103,0.0046,0.0,0.0,20.7953,0.0,3.6732,435.0,8.970000267028809,5.5848,-25.0
2012-02-28 12:12:00,0.0156,0.0031,0.016,0.0038,0.0,0.0,20.6598,0.0,3.5992,435.0,8.970000267028809,5.5848,-25.0
2012-02-28 12:24:00,0.0183,0.0034,0.0195,0.0031,0.0,0.0,20.6598,0.0,3.5992,436.0,6.389999866485596,8.51224,-24.0
2012-02-28 12:36:00,0.0172,0.0065,0.0179,0.0057,0.0,0.0,20.1504,0.0,3.5553,436.0,6.389999866485596,8.51224,-24.0
2012-02-28 12:48:00,0.0122,0.0031,0.013,0.008,0.0,0.0,20.1504,0.0,3.5553,413.0,6.389999866485596,8.40408,-23.0
2012-02-28 13:25:00,0.0114,0.0034,0.0122,0.0076,0.0,0.0,20.2878,0.0,3.5641,417.0,7.320000171661377,7.9577599999999995,-24.5
2012-02-28 13:36:00,0.0076,0.0042,0.0156,0.0034,0.0,0.0,20.5562,0.0,3.6127,420.0,7.320000171661377,9.469,-24.5
2012-02-28 14:00:00,0.0114,0.0103,0.0153,0.0057,0.0,0.0,20.9341,0.0,3.707,420.0,6.0,8.5816,-26.0
2012-02-28 14:12:00,0.0256,0.0038,0.0172,0.0027,0.0,0.0,21.2113,0.0,3.7466,420.0,6.0,8.5816,-26.0
2012-02-28 14:24:00,0.0061,0.0046,0.0271,0.005,0.0,0.0,21.2113,0.0,3.7466,454.0,8.319999694824219,3.52476,-27.5
2012-02-28 14:36:00,0.0023,0.0088,0.0233,0.0057,0.0,0.0,21.0672,0.0,3.708,454.0,8.319999694824219,3.52476,-27.5
2012-02-28 14:48:00,0.0034,0.021,0.0301,0.0141,0.0,0.0,21.0672,0.0,3.708,443.0,8.319999694824219,-2.48852,-29.0
2012-02-28 15:12:00,0.0011,0.0099,0.0168,0.0038,0.0,0.0,20.9384,0.0,3.7959,443.0,13.210000038146973,-2.48852,-29.0
2012-02-28 15:24:00,0.0038,0.0065,0.0156,0.0072,0.0,0.0,20.9384,0.0,3.7959,432.0,13.210000038146973,4.33,-26.0
2012-02-28 15:36:00,0.0065,0.0031,0.0298,0.0031,0.0,0.0,20.9063,0.0,3.732,432.0,13.210000038146973,4.33,-26.0
2012-02-28 15:48:00,0.0065,0.008,0.029,0.0042,0.0,0.0,20.9063,0.0,3.732,426.0,9.050000190734863,3.61632,-23.0
2012-02-28 16:00:00,0.005,0.0084,0.0126,0.005,0.0,0.0,20.8887,0.0,3.7904,426.0,9.050000190734863,3.61632,-23.0
2012-02-28 16:12:00,0.0111,0.0088,0.0099,0.0053,0.0,0.0,20.395,0.0,3.7611,421.0,9.050000190734863,4.13252,-23.0
2012-02-28 16:24:00,0.0095,0.0103,0.0237,0.0114,0.0,0.0,20.395,0.0,3.7611,421.0,7.659999847412109,4.13252,-22.0
2012-02-28 16:36:00,0.0172,0.0195,0.0134,0.0023,0.0,0.0,19.9669,0.0,3.7611,428.0,7.659999847412109,5.169880000000001,-22.0
2012-02-28 16:48:00,0.0195,0.0095,0.0099,0.0038,0.0,0.0,19.9669,0.0,3.7611,428.0,7.659999847412109,5.169880000000001,-21.0
2012-02-28 17:00:00,0.0107,0.0149,0.0156,0.0046,0.0,0.0,19.6184,0.0,3.711,429.0,7.659999847412109,2.9642399999999998,-21.0
2012-02-28 17:12:00,0.0233,0.0069,0.0198,0.0061,0.0,0.0,19.8155,0.0,3.7562,429.0,6.03000020980835,2.9642399999999998,-21.0
2012-02-28 17:24:00,0.0042,0.0084,0.0126,0.0031,0.0,0.0,19.8155,0.0,3.7562,426.0,6.03000020980835,1.5231199999999998,-24.5
2012-02-28 17:36:00,0.0233,0.0095,0.0114,0.0095,0.0,0.0,19.831,0.0,3.7759,426.0,6.03000020980835,1.5231199999999998,-24.5
2012-02-28 17:48:00,0.0053,0.0061,0.0175,0.0118,0.0,0.0,19.831,0.0,3.7759,433.0,7.840000152587891,0.784,-28.0
2012-02-28 18:00:00,0.0366,0.0065,0.016,0.0095,0.0,0.0,19.2223,0.0,3.8228,433.0,7.840000152587891,0.784,-28.0
2012-02-28 18:12:00,0.0225,0.0053,0.0111,0.0031,0.0,0.0,19.0489,0.0,3.8055,432.0,7.840000152587891,3.4476400000000003,-28.0
2012-02-28 18:24:00,0.0099,0.0175,0.0217,0.0084,0.0,0.0,19.0489,0.0,3.8055,432.0,5.610000133514404,3.4476400000000003,-27.5
2012-02-28 18:36:00,0.0042,0.0046,0.0378,0.0103,0.0,0.0,19.1108,0.0,3.8004,433.0,5.610000133514404,3.70872,-27.5
2012-02-28 18:48:00,0.0141,0.0046,0.0195,0.0099,0.0,0.0,19.1108,0.0,3.8004,433.0,5.610000133514404,3.70872,-27.0
2012-02-28 19:00:00,0.0111,0.0305,0.0214,0.0053,0.0,0.0,18.8111,0.0,3.7337,433.0,5.610000133514404,5.38044,-27.0
2012-02-28 19:12:00,0.0187,0.0088,0.0248,0.0107,0.0,0.0,19.3258,0.0,3.7606,433.0,5.269999980926514,5.38044,-27.0
2012-02-28 19:24:00,0.008,0.0126,0.0153,0.0072,0.0,0.0,19.3258,0.0,3.7606,445.0,5.269999980926514,3.71404,-26.5
2012-02-28 19:36:00,0.0046,0.016,0.0156,0.0031,0.0,0.0,19.0704,0.0,3.7589,445.0,5.269999980926514,3.71404,-26.5
2012-02-28 19:48:00,0.034,0.0076,0.0217,0.005,0.0,0.0,19.0704,0.0,3.7589,486.0,14.770000457763672,3.79172,-26.0
2012-02-28 20:12:00,0.0164,0.0065,0.0092,0.0114,0.0,0.0,19.5974,0.0,3.7472,486.0,14.770000457763672,3.79172,-26.0
2012-02-28 20:24:00,0.0145,0.0217,0.0103,0.0042,0.0,0.0,19.5974,0.0,3.7472,449.0,6.429999828338623,-0.35564000000000007,-26.5
2012-02-28 20:36:00,0.0175,0.0214,0.016,0.0076,0.0,0.0,19.8547,0.0,3.7727,449.0,6.429999828338623,-0.35564000000000007,-26.5
2012-02-28 20:48:00,0.0099,0.0103,0.0153,0.0095,0.0,0.0,19.8547,0.0,3.7727,457.0,6.429999828338623,-2.9874,-27.0
2012-02-28 21:17:00,0.0229,0.0061,0.0217,0.0061,0.0,0.0,18.9952,0.0,3.731,436.0,4.420000076293945,-1.0674,-25.0
2012-02-28 21:28:00,0.016,0.0229,0.0454,0.0126,0.0,0.0,18.9952,0.0,3.731,430.0,4.420000076293945,-0.44548000000000004,-25.0
2012-02-28 21:38:00,0.0126,0.005,0.0187,0.0057,0.0,0.0,18.8469,0.0,3.7448,430.0,4.420000076293945,-0.44548000000000004,-25.0
2012-02-28 21:49:00,0.0114,0.0095,0.0195,0.0156,0.0,0.0,18.8469,0.0,3.7448,430.0,4.340000152587891,-0.44548000000000004,-23.0
2012-02-28 22:00:00,0.0134,0.0095,0.0145,0.0111,0.0,0.0,18.7631,0.0,3.7417,433.0,4.340000152587891,-2.9140416666666664,-23.0
2012-02-28 22:12:00,0.0088,0.0153,0.0244,0.0866,0.0,0.0,18.8082,0.0,3.7416,433.0,4.340000152587891,-2.9140416666666664,-23.0
2012-02-28 22:24:00,0.0061,0.0149,0.0126,0.0496,0.0,0.0,18.8082,0.0,3.7416,464.0,6.010000228881836,-2.79228,-26.5
2012-02-28 22:36:00,0.0092,0.0057,0.0099,0.0053,0.0,0.0,18.9273,0.0,3.789,464.0,6.010000228881836,-2.79228,-26.5
2012-02-28 23:12:00,0.0149,0.008,0.0175,0.008,0.0,0.0,18.7162,0.0,3.815,464.0,4.289999961853027,-3.29884,-30.0
2012-02-28 23:24:00,0.0057,0.0046,0.0237,0.0019,0.0,0.0,18.7162,0.0,3.815,464.0,4.289999961853027,-3.29884,-29.5
2012-02-28 23:36:00,0.0065,0.0053,0.0122,0.0038,0.0,0.0,18.9647,0.0,3.8617,447.0,4.289999961853027,-1.98884,-29.5
2012-02-28 23:48:00,0.0118,0.005,0.0088,0.008,0.0,0.0,18.9647,0.0,3.8617,447.0,4.909999847412109,-1.98884,-29.0
2012-02-29 00:00:00,0.0065,0.0061,0.024,0.0072,0.0,0.0,18.9409,0.0,3.9296,451.0,4.909999847412109,-2.4164,-29.0
2012-02-29 00:12:00,0.0069,0.0046,0.0179,0.0118,0.0,0.0,19.0528,0.0,3.9862,451.0,4.909999847412109,-2.4164,-29.0
2012-02-29 00:24:00,0.0034,0.0145,0.0134,0.0019,0.0,0.0,19.0528,0.0,3.9862,454.0,3.880000114440918,-2.47812,-30.5
2012-02-29 00:36:00,0.0034,0.0057,0.0111,0.0179,0.0,0.0,18.7138,0.0,3.9202,454.0,3.880000114440918,-2.47812,-30.5
2012-02-29 00:48:00,0.0042,0.0038,0.0336,0.0061,0.0,0.0,18.7138,0.0,3.9202,457.0,3.880000114440918,-1.65116,-32.0
2012-02-29 01:25:00,0.0076,0.5573,0.071,0.0717,0.0,0.0,19.1283,0.0,4.0972,452.0,4.730000019073486,0.09164000000000001,-33.5
2012-02-29 01:36:00,0.0153,0.2346,0.045,0.0431,0.0,0.0,19.1821,0.0,4.0654,452.0,4.730000019073486,0.09164000000000001,-33.5
2012-02-29 01:48:00,0.0168,0.2571,0.0263,0.0187,0.0,0.0,19.1821,0.0,4.0654,450.0,4.170000076293945,0.35768,-35.0
2012-02-29 02:00:00,0.0103,0.1705,0.0401,0.0053,0.0,0.0,19.2021,0.0,4.1876,450.0,4.170000076293945,0.35768,-35.0
2012-02-29 02:12:00,0.0076,0.0839,0.0221,0.0011,0.0,0.0,19.0507,0.0,4.1096,470.0,4.170000076293945,-0.7912173913043479,-35.0
2012-02-29 02:24:00,0.0126,0.0839,0.0229,0.008,0.0,0.0,19.0507,0.0,4.1096,470.0,3.940000057220459,-0.7912173913043479,-34.5
2012-02-29 02:36:00,0.0061,0.0134,0.021,0.0076,0.0,0.0,19.2798,0.0,4.1168,475.0,3.940000057220459,-2.29312,-34.5
2012-02-29 02:48:00,0.0072,0.0072,0.0126,0.0023,0.0,0.0,19.2798,0.0,4.1168,475.0,3.940000057220459,-2.29312,-34.0
2012-02-29 03:12:00,0.0332,0.0038,0.0141,0.0034,0.0,0.0,18.4006,1.7988,4.0042,493.0,4.909999847412109,-1.9118799999999998,-34.0
2012-02-29 03:24:00,0.0088,0.0114,0.0153,0.0019,0.0,0.0,18.4006,1.7988,4.0042,499.0,4.909999847412109,-2.67732,-27.5
2012-02-29 03:36:00,0.0092,0.0061,0.0175,0.0076,0.0,0.0,17.7866,1.9665,3.9869,499.0,4.909999847412109,-2.67732,-27.5
2012-02-29 03:48:00,0.0069,0.0046,0.013,0.0118,0.0,0.0,17.7866,1.9665,3.9869,488.0,7.349999904632568,-3.1133333333333333,-21.0
2012-02-29 04:00:00,0.0038,0.0095,0.0183,0.0034,0.0,0.0,18.0877,1.5231,4.0898,488.0,7.349999904632568,-3.1133333333333333,-21.0
