Timestamp,Q1,Q2,Q3,Q4,N_CH,R_CH,S_CH,L_CH,C_CH,V_p,N_p,B_z,Dst
2023-04-14 00:12:00,0.0053,0.0065,0.0214,0.0076,0.0,0.0073,4.8288,0.0,3.5138,394.0,6.440000057220459,3.87024,-1.0
2023-04-14 00:24:00,0.0118,0.0034,0.05,0.0099,0.0,0.0073,4.8288,0.0,3.5138,390.0,7.519999980926514,4.5806000000000004,-2.0
2023-04-14 00:36:00,0.0061,0.0034,0.0183,0.0107,0.0,0.0073,4.5272,0.0,3.6514,390.0,7.519999980926514,4.5806000000000004,-2.0
2023-04-14 00:48:00,0.0061,0.0092,0.029,0.0175,0.0,0.0073,4.5272,0.0,3.6514,392.0,7.519999980926514,4.33448,-3.0
2023-04-14 01:25:00,0.013,0.0141,0.0168,0.0084,0.0,0.0073,5.8511,0.0,3.901,396.0,7.369999885559082,5.4630399999999995,-4.0
2023-04-14 01:36:00,0.0111,0.008,0.0198,0.0141,0.0465,0.0218,6.3096,0.0,4.2195,393.0,7.369999885559082,5.86156,-4.0
2023-04-14 02:00:00,0.0095,0.0038,0.0271,0.0145,0.0465,0.0339,6.147,0.0,3.8018,395.0,8.4399995803833,5.420159999999999,-5.0
2023-04-14 02:24:00,0.0118,0.0057,0.0141,0.0057,0.1451,0.0339,5.8185,0.0,3.1759,393.0,9.539999961853027,4.39308,-2.5
2023-04-14 02:48:00,0.0179,0.0084,0.0259,0.0095,0.9999,0.0484,6.0218,0.0,3.1897,397.0,9.539999961853027,5.38076,0.0
2023-04-14 03:12:00,0.0076,0.0053,0.0172,0.0099,0.4931,0.0484,5.8733,0.0,3.1905,397.0,8.819999694824219,5.00512,0.0
2023-04-14 03:24:00,0.0065,0.0027,0.0134,0.0092,0.4931,0.0484,5.8733,0.0,3.1905,397.0,8.819999694824219,5.00512,1.5
2023-04-14 04:17:00,0.005,0.0076,0.0149,0.0031,0.0,0.1138,4.8435,0.0,2.4069,402.0,10.880000114440918,5.19084,4.5
2023-04-14 04:28:00,0.0221,0.0145,0.034,0.0118,0.0,0.1138,4.8435,0.0,2.4069,415.0,11.270000457763672,4.66808,4.5
2023-04-14 04:39:00,0.0198,0.0042,0.016,0.0134,0.0,0.1283,2.6514,0.0,2.3923,415.0,11.270000457763672,4.66808,4.5
2023-04-14 04:49:00,0.0061,0.0019,0.0141,0.0099,0.0,0.1283,2.6514,0.0,2.3923,407.0,11.270000457763672,3.19888,6.0
2023-04-14 05:00:00,0.005,0.0233,0.0217,0.0095,0.0,0.1477,5.0824,0.0,1.835,407.0,11.270000457763672,3.19888,6.0
2023-04-14 05:12:00,0.008,0.0164,0.0156,0.0153,0.0,0.1938,5.7442,0.0,2.9671,407.0,7.670000076293945,3.19888,6.0
2023-04-14 05:24:00,0.0095,0.0061,0.0221,0.0057,0.0,0.1938,5.7442,0.0,2.9671,414.0,7.670000076293945,0.74756,6.5
2023-04-14 05:36:00,0.0061,0.0134,0.0198,0.0126,0.0,0.2129,5.5591,0.0,2.9291,414.0,7.670000076293945,0.74756,6.5
2023-04-14 05:48:00,0.0069,0.0023,0.0092,0.0076,0.0,0.2129,5.5591,0.0,2.9291,408.0,7.260000228881836,-0.33148000000000005,7.0
2023-04-14 06:12:00,0.0046,0.0046,0.0198,0.0214,0.0,0.2322,5.5349,0.0,3.2296,403.0,7.260000228881836,-0.21151999999999999,7.0
2023-04-14 06:24:00,0.0099,0.0034,0.0149,0.0107,0.0,0.2322,5.5349,0.0,3.2296,403.0,7.829999923706055,-0.21151999999999999,9.0
2023-04-14 06:36:00,0.0107,0.0019,0.0233,0.013,0.0,0.2321,5.9077,0.0,3.5275,401.0,7.829999923706055,-0.62764,9.0
2023-04-14 07:12:00,0.0088,0.005,0.0111,0.0114,0.0,0.2708,6.7076,0.0,4.5625,392.0,10.039999961853027,-1.97884,11.0
2023-04-14 07:24:00,0.0057,0.0099,0.016,0.0072,0.0,0.2708,6.7076,0.0,4.5625,393.0,10.039999961853027,-3.9243200000000003,12.0
2023-04-14 07:36:00,0.0114,0.0065,0.016,0.0069,0.0,0.3436,6.8022,0.0,4.5609,393.0,10.039999961853027,-3.9243200000000003,12.0
2023-04-14 07:48:00,0.0175,0.0053,0.0187,0.0114,0.0,0.3436,6.8022,0.0,4.5609,398.0,9.0600004196167,-4.19436,13.0
2023-04-14 08:00:00,0.0088,0.0061,0.0172,0.0076,0.0,0.3436,6.7797,0.0,4.8536,398.0,9.0600004196167,-4.19436,13.0
2023-04-14 08:12:00,0.0179,0.008,0.0206,0.0072,0.0,0.3434,6.5832,0.0,4.4984,394.0,9.0600004196167,-3.57884,13.0
2023-04-14 08:24:00,0.0114,0.0088,0.0233,0.0053,0.0,0.3434,6.5832,0.0,4.4984,394.0,5.71999979019165,-3.57884,12.0
2023-04-14 08:48:00,0.0355,0.0084,0.0153,0.0031,0.0,0.3626,6.5957,0.0,4.6289,391.0,5.71999979019165,-2.6144,11.0
2023-04-14 09:24:00,0.021,0.005,0.0221,0.005,0.0,0.3945,7.118,0.0,5.254,394.0,7.400000095367432,-2.8018799999999997,8.0
2023-04-14 09:36:00,0.0095,0.0027,0.0233,0.0084,0.0,0.4284,7.399,0.0,5.3514,394.0,7.400000095367432,-2.8018799999999997,8.0
2023-04-14 09:48:00,0.0099,0.0072,0.0118,0.0042,0.0,0.4284,7.399,0.0,5.3514,390.0,5.659999847412109,-4.50936,5.0
2023-04-14 10:00:00,0.0168,0.0122,0.0278,0.0179,0.0,0.4481,7.4539,0.0,5.4236,390.0,5.659999847412109,-4.50936,5.0
2023-04-14 10:12:00,0.0034,0.0046,0.0153,0.0061,0.0,0.4673,6.983,0.0,4.8815,390.0,5.659999847412109,-4.50936,5.0
2023-04-14 10:24:00,0.0034,0.0061,0.021,0.005,0.0,0.4673,6.983,0.0,4.8815,390.0,5.949999809265137,-3.3461200000000004,2.0
2023-04-14 10:36:00,0.0084,0.0038,0.0294,0.0095,0.0,0.4549,5.8712,0.0,4.2793,390.0,5.949999809265137,-3.3461200000000004,2.0
2023-04-14 10:48:00,0.0072,0.0057,0.0168,0.0038,0.0,0.4549,5.8712,0.0,4.2793,395.0,5.949999809265137,-3.71536,-1.0
2023-04-14 11:00:00,0.0179,0.0019,0.0195,0.0061,0.0,0.4986,3.6473,0.0,4.281,395.0,5.949999809265137,-3.71536,-1.0
2023-04-14 11:12:00,0.0122,0.0072,0.0267,0.0061,0.0,0.518,2.395,0.0,3.9039,393.0,5.630000114440918,-3.9375999999999998,-1.0
2023-04-14 11:24:00,0.0103,0.0069,0.05,0.0111,0.0,0.518,2.395,0.0,3.9039,393.0,5.630000114440918,-3.9375999999999998,-1.0
2023-04-14 11:36:00,0.0145,0.0076,0.0183,0.0076,0.0,0.5541,2.4316,0.0,4.191,390.0,5.630000114440918,-4.1668,-1.0
2023-04-14 11:48:00,0.0118,0.0042,0.021,0.0309,0.0,0.5541,2.4316,0.0,4.191,390.0,7.309999942779541,-4.1668,-1.0
2023-04-14 12:00:00,0.0122,0.0072,0.0076,0.008,0.0,0.5417,2.5697,0.0,4.3204,395.0,7.309999942779541,-3.00736,-1.0
2023-04-14 12:12:00,0.0088,0.008,0.0183,0.0164,0.0,0.5612,2.4323,0.0,4.6888,395.0,7.309999942779541,-3.00736,-1.0
2023-04-14 12:24:00,0.0336,0.0046,0.0233,0.0183,0.0,0.5612,2.4323,0.0,4.6888,410.0,7.03000020980835,-4.6199200000000005,-0.5
2023-04-14 12:36:00,0.0076,0.0069,0.0198,0.0069,0.0,0.5786,2.4988,0.0,4.941,410.0,7.03000020980835,-4.6199200000000005,-0.5
2023-04-14 12:48:00,0.0072,0.0015,0.0149,0.0069,0.0,0.5786,2.4988,0.0,4.941,397.0,7.03000020980835,-3.5248000000000004,0.0
2023-04-14 13:25:00,0.0053,0.005,0.0191,0.0183,0.0,0.5444,2.3717,0.0,5.8749,394.0,10.720000267028809,2.23684,-0.5
2023-04-14 13:36:00,0.0061,0.008,0.0195,0.0099,0.0,0.5225,2.2963,0.0,7.042,404.0,10.720000267028809,0.22515999999999997,-0.5
2023-04-14 13:48:00,0.0221,0.0088,0.0267,0.0111,0.0,0.5225,2.2963,0.0,7.042,404.0,8.710000038146973,0.22515999999999997,-1.0
2023-04-14 14:00:00,0.0084,0.0034,0.0298,0.0107,0.0,0.5419,2.2965,0.0,6.316,400.0,8.710000038146973,0.16308,-1.0
2023-04-14 14:12:00,0.0187,0.0061,0.0366,0.0072,0.0,0.5437,2.234,0.0,6.6459,400.0,8.710000038146973,0.16308,-1.0
2023-04-14 14:24:00,0.0202,0.0065,0.0301,0.0076,0.0,0.5437,2.234,0.0,6.6459,396.0,8.960000038146973,3.1912000000000003,-2.5
2023-04-14 14:36:00,0.0084,0.0092,0.0122,0.0156,0.0,0.541,2.1898,0.0,6.0383,396.0,8.960000038146973,3.1912000000000003,-2.5
2023-04-14 14:48:00,0.0122,0.0023,0.0252,0.0122,0.0,0.541,2.1898,0.0,6.0383,402.0,8.960000038146973,-2.0894,-4.0
2023-04-14 15:12:00,0.0168,0.0187,0.0233,0.0057,0.0,0.5482,2.2465,0.0,6.8851,402.0,9.65999984741211,-2.0894,-4.0
2023-04-14 15:24:00,0.0095,0.0206,0.0198,0.0118,0.0,0.5482,2.2465,0.0,6.8851,392.0,9.65999984741211,3.7905200000000003,-4.0
2023-04-14 15:36:00,0.0099,0.0027,0.0137,0.0095,0.0,0.5098,2.1506,0.0,6.5075,392.0,9.65999984741211,3.7905200000000003,-4.0
2023-04-14 15:48:00,0.0156,0.0111,0.0191,0.0076,0.0,0.5098,2.1506,0.0,6.5075,392.0,10.920000076293944,1.55072,-4.0
2023-04-14 16:00:00,0.0122,0.0202,0.0156,0.0042,0.0,0.5049,2.1939,0.0,7.0464,392.0,10.920000076293944,1.55072,-4.0
2023-04-14 16:12:00,0.0053,0.0072,0.0107,0.0275,0.0,0.4735,2.2615,0.0,6.1579,409.0,10.920000076293944,-0.5047999999999999,-4.0
2023-04-14 16:24:00,0.0088,0.0118,0.016,0.008,0.0,0.4735,2.2615,0.0,6.1579,409.0,8.8100004196167,-0.5047999999999999,-2.5
2023-04-14 16:36:00,0.0202,0.0141,0.0195,0.0114,0.0,0.5093,2.3051,0.0,5.2007,402.0,8.8100004196167,3.2436400000000005,-2.5
2023-04-14 16:48:00,0.0168,0.0038,0.0202,0.0179,0.0,0.5093,2.3051,0.0,5.2007,402.0,8.8100004196167,3.2436400000000005,-1.0
2023-04-14 17:00:00,0.0072,0.0111,0.0256,0.0202,0.0,0.5312,2.27,0.0,4.0839,406.0,8.8100004196167,4.3769599999999995,-1.0
2023-04-14 17:12:00,0.0084,0.013,0.0179,0.0072,0.0,0.4901,2.2486,0.0,4.5387,406.0,9.140000343322754,4.3769599999999995,-1.0
2023-04-14 17:24:00,0.0072,0.0046,0.013,0.0114,0.0,0.4901,2.2486,0.0,4.5387,408.0,9.140000343322754,4.73424,-2.5
2023-04-14 17:36:00,0.0061,0.0095,0.0202,0.0114,0.0,0.478,1.9831,0.0,4.5916,408.0,9.140000343322754,4.73424,-2.5
2023-04-14 18:05:00,0.0156,0.0183,0.0164,0.0107,0.0,0.4583,1.7923,0.0,4.5216,399.0,11.800000190734863,2.17596,-4.0
2023-04-14 18:24:00,0.0137,0.0031,0.0168,0.0237,0.0,0.458,1.9743,0.0,4.5395,400.0,11.59000015258789,1.2912800000000002,-4.5
2023-04-14 18:36:00,0.0099,0.0053,0.0195,0.0046,0.0,0.4797,2.1797,0.0,4.3987,393.0,11.59000015258789,1.3603200000000002,-4.5
2023-04-14 18:48:00,0.0092,0.0088,0.0187,0.0092,0.0,0.4797,2.1797,0.0,4.3987,393.0,11.59000015258789,1.3603200000000002,-5.0
2023-04-14 19:00:00,0.0214,0.0072,0.0225,0.0034,0.0,0.4919,2.3141,0.0,4.1547,379.0,11.59000015258789,3.3754000000000004,-5.0
2023-04-14 19:12:00,0.0149,0.0011,0.0271,0.0107,0.0,0.4919,2.2727,0.0,4.3417,379.0,5.260000228881836,3.3754000000000004,-5.0
2023-04-14 19:24:00,0.0118,0.0053,0.0244,0.008,0.0,0.4919,2.2727,0.0,4.3417,360.0,5.260000228881836,4.588640000000001,-3.5
2023-04-14 19:36:00,0.0061,0.0202,0.016,0.0023,0.0,0.3711,1.8501,0.0,4.3634,360.0,5.260000228881836,4.588640000000001,-3.5
2023-04-14 19:48:00,0.0088,0.008,0.013,0.0042,0.0,0.3711,1.8501,0.0,4.3634,376.0,6.519999980926514,4.4176400000000005,-2.0
2023-04-14 20:00:00,0.0164,0.0034,0.016,0.005,0.0,0.2424,0.5941,0.0,3.9926,376.0,6.519999980926514,4.4176400000000005,-2.0
2023-04-14 20:12:00,0.0172,0.0175,0.0183,0.0252,0.0,0.0,0.0,0.0,3.5596,376.0,6.519999980926514,4.4176400000000005,-2.0
2023-04-14 20:24:00,0.0103,0.0042,0.0168,0.0065,0.0,0.0,0.0,0.0,3.5596,385.0,9.6899995803833,3.17456,-2.0
2023-04-14 20:36:00,0.0072,0.0111,0.0137,0.0145,0.0,0.0,0.0,0.0,3.1433,385.0,9.6899995803833,3.17456,-2.0
2023-04-14 20:48:00,0.013,0.0126,0.0229,0.0156,0.0,0.0,0.0,0.0,3.1433,389.0,9.6899995803833,-1.71144,-2.0
2023-04-14 21:12:00,0.0092,0.0145,0.0248,0.0088,0.0,0.0,0.0,0.0,2.7264,388.0,13.960000038146973,-3.64912,-2.0
2023-04-14 21:24:00,0.0095,0.0061,0.0069,0.0122,0.0,0.0,0.0,0.0,2.7264,388.0,13.960000038146973,-3.64912,-1.0
2023-04-14 21:36:00,0.0069,0.0053,0.0072,0.0126,0.0,0.4769,2.0314,0.0,2.6285,391.0,13.960000038146973,-1.17828,-1.0
2023-04-14 21:48:00,0.0088,0.0053,0.0229,0.0252,0.0,0.4769,2.0314,0.0,2.6285,391.0,12.529999732971191,-1.17828,0.0
2023-04-14 22:00:00,0.0084,0.0065,0.0095,0.0233,0.0,0.8696,2.5882,0.0,2.7354,375.0,12.529999732971191,-3.07048,0.0
2023-04-14 22:12:00,0.0027,0.0038,0.0542,0.0088,0.0,1.0266,2.8552,0.0,2.5441,375.0,12.529999732971191,-3.07048,0.0
2023-04-14 22:24:00,0.0095,0.0092,0.024,0.0069,0.0,1.0266,2.8552,0.0,2.5441,381.0,13.039999961853027,-3.7580400000000003,0.0
2023-04-14 22:36:00,0.0366,0.0072,0.0317,0.0187,0.0,0.95,2.7853,0.0,2.3839,381.0,13.039999961853027,-3.7580400000000003,0.0
2023-04-14 23:12:00,0.0065,0.0069,0.0198,0.0481,0.0,0.8474,2.5984,0.0,1.9985,370.0,9.3100004196167,0.010359999999999996,0.0
2023-04-14 23:24:00,0.0309,0.0027,0.0206,0.0153,0.0,0.8474,2.5984,0.0,1.9985,370.0,9.3100004196167,0.010359999999999996,-1.0
