Timestamp,Q1,Q2,Q3,Q4,N_CH,R_CH,S_CH,L_CH,C_CH,V_p,N_p,B_z,Dst
2004-12-28 00:12:00,0.0126,0.0065,0.0027,0.0034,0.1216,0.0,4.3897,4.5341,7.002,452.0,6.31,-5.87,-23.0
2004-12-28 00:24:00,0.0042,0.0011,0.0156,0.0046,0.1216,0.0,4.3897,4.5341,7.002,452.0,5.82,-5.2134,-24.0
2004-12-28 00:36:00,0.0015,0.005,0.0031,0.005,0.1216,0.0,4.3897,4.5341,7.002,452.0,5.82,-5.2134,-24.0
2004-12-28 00:48:00,0.005,0.0061,0.008,0.0908,0.1216,0.0,4.3897,4.5341,7.002,452.0,5.82,-4.4499,-25.0
2004-12-28 01:00:00,0.0019,0.0065,0.0023,0.0317,0.1216,0.0,4.3897,4.5341,7.002,452.0,5.82,-4.4499,-25.0
2004-12-28 01:12:00,0.0019,0.0004,0.005,0.0179,0.1216,0.0,4.3897,4.5341,7.002,454.0,6.97,-4.0434,-25.0
2004-12-28 01:24:00,0.0092,0.0172,0.0057,0.0122,0.1216,0.0,4.3897,4.5341,7.002,454.0,6.97,-4.0434,-26.5
2004-12-28 01:36:00,0.0031,0.0095,0.0233,0.0038,0.1216,0.0,4.3897,4.5341,7.002,454.0,6.97,-3.8937,-26.5
2004-12-28 01:48:00,0.0092,0.0092,0.0027,0.0057,0.1216,0.0,4.3897,4.5341,7.002,454.0,6.84,-3.8937,-28.0
2004-12-28 02:00:00,0.0046,0.0118,0.0027,0.0053,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.84,-3.2714,-28.0
2004-12-28 02:12:00,0.0057,0.0076,0.0092,0.0042,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.84,-3.2714,-28.0
2004-12-28 02:24:00,0.0019,0.0145,0.0099,0.0187,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.32,-2.9593,-29.5
2004-12-28 02:36:00,0.0027,0.008,0.0137,0.0031,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.32,-2.9593,-29.5
2004-12-28 02:48:00,0.0118,0.0168,0.0019,0.0092,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.32,-2.9053,-31.0
2004-12-28 03:00:00,0.0034,0.0046,0.0072,0.0126,0.1216,0.0,4.3897,4.5341,7.002,453.0,6.32,-2.9053,-31.0
2004-12-28 03:12:00,0.0027,0.0092,0.0042,0.0072,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.05,-3.48,-31.0
2004-12-28 03:24:00,0.0008,0.021,0.0072,0.0172,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.05,-3.48,-31.5
2004-12-28 03:36:00,0.0023,0.005,0.0046,0.0053,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.05,-2.7992,-31.5
2004-12-28 03:48:00,0.0122,0.0111,0.005,0.0027,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.45,-2.7992,-32.0
2004-12-28 04:00:00,0.0042,0.0141,0.0069,0.016,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.45,-3.141,-32.0
2004-12-28 04:12:00,0.0,0.0168,0.0126,0.0057,0.1216,0.0,4.3897,4.5341,7.002,450.0,5.45,-3.141,-32.0
2004-12-28 04:24:00,0.0019,0.0191,0.0099,0.0008,0.1216,0.0,4.3897,4.5341,7.002,459.0,4.55,-3.0393,-30.5
2004-12-28 04:36:00,0.0023,0.016,0.0019,0.0023,0.1216,0.0,4.3897,4.5341,7.002,459.0,4.55,-3.0393,-30.5
2004-12-28 04:48:00,0.0011,0.0122,0.0038,0.016,0.1216,0.0,4.3897,4.5341,7.002,449.0,4.55,-3.4674,-29.0
2004-12-28 05:00:00,0.0023,0.0252,0.0046,0.0092,0.1216,0.0,4.3897,4.5341,7.002,449.0,4.55,-3.4674,-29.0
2004-12-28 05:12:00,0.0,0.0092,0.0046,0.005,0.1216,0.0,4.3897,4.5341,7.002,449.0,3.92,-3.4674,-29.0
2004-12-28 05:24:00,0.0065,0.0137,0.0042,0.016,0.1216,0.0,4.3897,4.5341,7.002,449.0,3.92,-4.2928,-29.0
2004-12-28 05:36:00,0.0008,0.0195,0.0031,0.0008,0.1216,0.0,4.3897,4.5341,7.002,449.0,3.92,-4.2928,-29.0
2004-12-28 05:48:00,0.0008,0.0076,0.0046,0.008,0.1216,0.0,4.3897,4.5341,7.002,455.0,3.46,-3.8441,-29.0
2004-12-28 06:00:00,0.0019,0.0023,0.0244,0.0065,0.1216,0.0,4.3897,4.5341,7.002,455.0,3.46,-3.8441,-29.0
2004-12-28 06:12:00,0.0092,0.0202,0.0149,0.0057,0.1216,0.0,4.3897,4.5341,7.002,459.0,3.46,-3.8142,-29.0
2004-12-28 06:24:00,0.0038,0.0076,0.0038,0.0053,0.1216,0.0,4.3897,4.5341,7.002,459.0,3.74,-3.8142,-29.5
2004-12-28 06:36:00,0.0088,0.0172,0.016,0.0034,0.1216,0.0,4.3897,4.5341,7.002,458.0,3.74,-3.2835,-29.5
2004-12-28 06:48:00,0.0095,0.0179,0.0019,0.0061,0.1216,0.0,4.3897,4.5341,7.002,458.0,3.74,-3.2835,-30.0
2004-12-28 07:00:00,0.0076,0.0233,0.0034,0.0038,0.1216,0.0,4.3897,4.5341,7.002,465.0,3.74,-3.0264,-30.0
2004-12-28 07:12:00,0.0019,0.008,0.0019,0.0069,0.1216,0.0,4.3897,4.5341,7.002,465.0,3.67,-3.0264,-30.0
2004-12-28 07:24:00,0.0,0.0366,0.0095,0.0027,0.1216,0.0,4.3897,4.5341,7.002,472.0,3.67,-3.6825,-32.5
2004-12-28 07:36:00,0.0,0.0095,0.005,0.0057,0.1216,0.0,4.3897,4.5341,7.002,472.0,3.67,-3.6825,-32.5
2004-12-28 07:48:00,0.005,0.0042,0.0011,0.016,0.1216,0.0,4.3897,4.5341,7.002,471.0,3.59,-3.8324,-35.0
2004-12-28 08:00:00,0.0,0.0141,0.0034,0.0347,0.1216,0.0,4.3897,4.5341,7.002,471.0,3.59,-3.8324,-35.0
2004-12-28 08:12:00,0.0027,0.0221,0.0034,0.0019,0.1216,0.0,4.3897,4.5341,7.002,475.0,3.59,-4.0973,-35.0
2004-12-28 08:24:00,0.0004,0.0038,0.0011,0.0072,0.1216,0.0,4.3897,4.5341,7.002,475.0,3.17,-4.0973,-36.5
2004-12-28 08:36:00,0.0011,0.0065,0.0031,0.0042,0.1216,0.0,4.3897,4.5341,7.002,477.0,3.17,-4.8399,-36.5
2004-12-28 08:48:00,0.005,0.013,0.0061,0.005,0.1216,0.0,4.3897,4.5341,7.002,477.0,3.17,-4.8399,-38.0
2004-12-28 09:00:00,0.0011,0.0145,0.0069,0.0031,0.1216,0.0,4.3897,4.5341,7.002,475.0,3.17,-4.8594,-38.0
2004-12-28 09:12:00,0.0206,0.0053,0.0084,0.0244,0.1216,0.0,4.3897,4.5341,7.002,475.0,3.37,-4.8594,-38.0
2004-12-28 09:24:00,0.0061,0.0103,0.0153,0.0057,0.1216,0.0,4.3897,4.5341,7.002,478.0,3.37,-5.0834,-34.0
2004-12-28 09:36:00,0.0015,0.0114,0.0084,0.0137,0.1216,0.0,4.3897,4.5341,7.002,478.0,3.37,-5.0834,-34.0
2004-12-28 09:48:00,0.0069,0.0126,0.0034,0.0187,0.1216,0.0,4.3897,4.5341,7.002,476.0,3.57,-4.967,-30.0
2004-12-28 10:36:00,0.0027,0.0122,0.0084,0.5466,0.1216,0.0,4.3897,4.5341,7.002,480.0,6.22,-4.639,-30.0
2004-12-28 11:05:00,0.0233,0.0076,0.0031,0.0259,0.1216,0.0,4.3897,4.5341,7.002,470.0,6.38,-4.4967,-30.0
2004-12-28 11:36:00,0.0095,0.0202,0.005,0.0107,0.1216,0.0,4.3897,4.5341,7.002,454.0,6.38,-4.5938,-29.5
2004-12-28 11:48:00,0.0004,0.0278,0.0011,0.0095,0.1216,0.0,4.3897,4.5341,7.002,454.0,10.33,-4.5938,-29.0
